core_str,StreamKey,trait_name,trait_value,sample_size,hit_count,hit_rate_pct,baseline_rate_pct,relative_lift_x,lift_pct_points,confidence_score,sample_tier,meets_signal_floor,usable_narrow_stream_seed_signal,usable_watch_only_signal
145,Texas | Daily 4 Day,seed_highlow,HLLH,71,2,2.817,0.347,8.121,2.47,0.010854,CANDIDATE_50_99,False,False,True
145,Mississippi | Cash 4 Midday,seed_highlow,HHHH,72,2,2.778,0.347,8.008,2.431,0.010683,CANDIDATE_50_99,False,False,True
145,Texas | Daily 4 Night,seed_highlow,HLHH,72,2,2.778,0.347,8.008,2.431,0.010683,CANDIDATE_50_99,False,False,True
145,Arkansas | Cash 4 Evening,seed_parity,OEEE,73,2,2.74,0.347,7.898,2.393,0.010516,CANDIDATE_50_99,False,False,True
389,Iowa | Pick 4 Midday,DayOfWeek,Wednesday,175,6,3.429,0.405,8.465,3.024,0.121051,STABLE_100_249,False,True,True
389,Connecticut | Play 4 Day,seed_parity,OOEE,71,3,4.225,0.405,10.432,3.82,0.047661,CANDIDATE_50_99,False,True,True
389,New Jersey | Pick 4 Midday,seed_parity,EEOE,79,3,3.797,0.405,9.375,3.392,0.042321,CANDIDATE_50_99,False,True,True
389,New Jersey | Pick 4 Midday,seed_highlow,LLHH,80,3,3.75,0.405,9.258,3.345,0.041734,CANDIDATE_50_99,False,True,True
389,Massachusetts | Numbers Game Midday,seed_highlow,LHHL,82,3,3.659,0.405,9.032,3.253,0.040587,CANDIDATE_50_99,False,True,True
389,Maryland | Pick 4 Evening,seed_highlow,HHLL,85,3,3.529,0.405,8.714,3.124,0.038977,CANDIDATE_50_99,False,True,True
389,Mississippi | Cash 4 Evening,seed_highlow,LHLL,86,3,3.488,0.405,8.612,3.083,0.038466,CANDIDATE_50_99,False,True,True
389,Mississippi | Cash 4 Midday,seed_parity,EEEE,87,3,3.448,0.405,8.513,3.043,0.037966,CANDIDATE_50_99,False,True,True
389,Connecticut | Play 4 Day,seed_highlow,LLHL,87,3,3.448,0.405,8.513,3.043,0.037966,CANDIDATE_50_99,False,True,True
389,Rhode Island | Numbers Game Midday,seed_parity,OOEE,94,3,3.191,0.405,7.879,2.786,0.034759,CANDIDATE_50_99,False,True,True
389,Missouri | Pick 4 Evening,seed_highlow,HLLH,94,3,3.191,0.405,7.879,2.786,0.034759,CANDIDATE_50_99,False,True,True
389,Idaho | Pick 4 Day,seed_sum_bucket,sum_10_13,164,4,2.439,0.405,6.022,2.034,0.031938,STABLE_100_249,False,True,True
389,Rhode Island | Numbers Game Midday,seed_spread_bucket,spread_3_4,246,5,2.033,0.405,5.018,1.627,0.029626,STABLE_100_249,False,True,True
389,New Jersey | Pick 4 Midday,DayOfWeek,Tuesday,176,4,2.273,0.405,5.611,1.868,0.027331,STABLE_100_249,False,True,True
389,Oregon | Pick 4 7pm,DayOfWeek,Wednesday,176,4,2.273,0.405,5.611,1.868,0.027331,STABLE_100_249,False,True,True
389,Missouri | Pick 4 Evening,seed_sum_bucket,sum_18_21,298,5,1.678,0.405,4.142,1.273,0.019135,STRONG_STABLE_250_PLUS,False,True,True
389,Indiana | Daily 4 Midday,seed_sum_bucket,sum_14_17,301,5,1.661,0.405,4.101,1.256,0.018691,STRONG_STABLE_250_PLUS,False,True,True
389,Missouri | Pick 4 Midday,seed_spread_bucket,spread_0_2,56,2,3.571,0.405,8.817,3.166,0.013913,CANDIDATE_50_99,False,False,True
389,Rhode Island | Numbers Game Evening,seed_parity,EEEE,61,2,3.279,0.405,8.095,2.874,0.012629,CANDIDATE_50_99,False,False,True
389,"Washington, D.C. | DC-4 11:30pm",seed_parity,EEEE,62,2,3.226,0.405,7.964,2.821,0.012397,CANDIDATE_50_99,False,False,True
389,Tennessee | Cash 4 Evening,seed_highlow,LHHL,62,2,3.226,0.405,7.964,2.821,0.012397,CANDIDATE_50_99,False,False,True
389,Ontario | Pick 4 Evening,seed_highlow,HLLL,63,2,3.175,0.405,7.838,2.77,0.012173,CANDIDATE_50_99,False,False,True
389,Texas | Daily 4 Night,seed_parity,OOOO,64,2,3.125,0.405,7.715,2.72,0.011953,CANDIDATE_50_99,False,False,True
389,Texas | Daily 4 Evening,seed_parity,EOEO,65,2,3.077,0.405,7.596,2.672,0.011742,CANDIDATE_50_99,False,False,True
389,Puerto Rico | Pega 4 Día,seed_highlow,HLLL,66,2,3.03,0.405,7.481,2.625,0.011535,CANDIDATE_50_99,False,False,True
389,Pennsylvania | Pick 4 Evening,seed_parity,EOEE,67,2,2.985,0.405,7.37,2.58,0.011338,CANDIDATE_50_99,False,False,True
389,Iowa | Pick 4 Evening,seed_parity,EOEE,69,2,2.899,0.405,7.156,2.494,0.01096,CANDIDATE_50_99,False,False,True
389,"Tri-State (ME, NH & VT) | Pick 4 Day",seed_parity,OOEE,69,2,2.899,0.405,7.156,2.494,0.01096,CANDIDATE_50_99,False,False,True
389,California | Daily 4,seed_highlow,LLLL,69,2,2.899,0.405,7.156,2.494,0.01096,CANDIDATE_50_99,False,False,True
389,New Jersey | Pick 4 Midday,seed_highlow,HLLL,69,2,2.899,0.405,7.156,2.494,0.01096,CANDIDATE_50_99,False,False,True
457,Connecticut | Play 4 Day,seed_parity,EEEE,57,3,5.263,0.392,13.422,4.871,0.060774,CANDIDATE_50_99,False,True,True
457,Michigan | Daily 4 Evening,seed_highlow,HHHL,72,3,4.167,0.392,10.626,3.775,0.047099,CANDIDATE_50_99,False,True,True
457,Atlantic Canada | Lotto 4,seed_parity,EEEE,73,3,4.11,0.392,10.48,3.717,0.046376,CANDIDATE_50_99,False,True,True
457,Missouri | Pick 4 Midday,seed_parity,EEEE,78,3,3.846,0.392,9.809,3.454,0.043094,CANDIDATE_50_99,False,True,True
457,Missouri | Pick 4 Midday,seed_parity,OEOE,79,3,3.797,0.392,9.684,3.405,0.042484,CANDIDATE_50_99,False,True,True
457,Rhode Island | Numbers Game Midday,seed_parity,OOOE,86,3,3.488,0.392,8.896,3.096,0.038628,CANDIDATE_50_99,False,True,True
457,Connecticut | Play 4 Day,seed_parity,OOOE,91,3,3.297,0.392,8.407,2.905,0.036245,CANDIDATE_50_99,False,True,True
457,Ontario | Pick 4 Midday,seed_parity,EEEE,96,3,3.125,0.392,7.97,2.733,0.034099,CANDIDATE_50_99,False,True,True
457,Puerto Rico | Pega 4 Noche,seed_sum_bucket,sum_10_13,160,4,2.5,0.392,6.376,2.108,0.033927,STABLE_100_249,False,True,True
457,Missouri | Pick 4 Midday,DayOfWeek,Wednesday,175,4,2.286,0.392,5.829,1.894,0.02787,STABLE_100_249,False,True,True
457,Mississippi | Cash 4 Evening,DayOfWeek,Saturday,176,4,2.273,0.392,5.796,1.881,0.027521,STABLE_100_249,False,True,True
457,Idaho | Pick 4 Night,DayOfWeek,Monday,177,4,2.26,0.392,5.763,1.868,0.027177,STABLE_100_249,False,True,True
457,"Tri-State (ME, NH & VT) | Pick 4 Evening",DayOfWeek,Saturday,177,4,2.26,0.392,5.763,1.868,0.027177,STABLE_100_249,False,True,True
457,Arkansas | Cash 4 Evening,seed_consec_links,0,682,9,1.32,0.392,3.365,0.928,0.025378,STRONG_STABLE_250_PLUS,False,True,True
457,Illinois | Pick 4 Evening,seed_shape,triple,43,2,4.651,0.392,11.862,4.259,0.018716,EXPLORATORY_25_49,False,False,True
457,Oregon | Pick 4 1pm,seed_shape,triple,44,2,4.545,0.392,11.592,4.153,0.01825,EXPLORATORY_25_49,False,False,True
457,Kentucky | Pick 4 Midday,seed_sum_bucket,sum_18_21,311,5,1.608,0.392,4.1,1.216,0.017514,STRONG_STABLE_250_PLUS,False,True,True
457,Puerto Rico | Pega 4 Noche,seed_spread_bucket,spread_0_2,47,2,4.255,0.392,10.852,3.863,0.016976,EXPLORATORY_25_49,False,False,True
